Date,Open,High,Low,Close,Volume,Market Cap
2018-07-03,6596.66015625,6671.3701171875,6447.75,6529.58984375,4672309760.0,111849428104.0
2018-07-04,6550.8701171875,6771.919921875,6450.4599609375,6597.5498046875,4176689920.0,113024522547.0
2018-07-05,6599.7099609375,6749.5400390625,6546.64990234375,6639.14013671875,4999240192.0,113748385620.0
2018-07-06,6638.68994140625,6700.93994140625,6533.5498046875,6673.5,4313959936.0,114350502582.0
2018-07-07,6668.7099609375,6863.990234375,6579.240234375,6856.93017578125,3961080064.0,117506606000.0
2018-07-08,6857.7998046875,6885.91015625,6747.97998046875,6773.8798828125,3386210048.0,116097021279.0
2018-07-09,6775.080078125,6838.68017578125,6724.33984375,6741.75,3718129920.0,115557889495.0
2018-07-10,6739.2099609375,6767.740234375,6320.72021484375,6329.9501953125,4052430080.0,108511009626.0
2018-07-11,6330.77001953125,6444.9599609375,6330.47021484375,6394.7099609375,3644859904.0,109631867446.0
2018-07-12,6396.77978515625,6397.10009765625,6136.419921875,6228.81005859375,3770170112.0,106798864820.0
2018-07-13,6235.02978515625,6310.5498046875,6192.240234375,6238.0498046875,3805400064.0,106968440793.0
2018-07-14,6247.5,6298.18994140625,6212.22021484375,6276.1201171875,2923670016.0,107631453835.0
2018-07-15,6272.7001953125,6403.4599609375,6256.509765625,6359.64013671875,3285459968.0,109074579938.0
2018-07-16,6357.009765625,6741.75,6357.009765625,6741.75,4725799936.0,115638203962.0
2018-07-17,6739.64990234375,7387.240234375,6684.169921875,7321.0400390625,5961950208.0,125588963706.0
2018-07-18,7315.31982421875,7534.990234375,7280.47021484375,7370.77978515625,6103410176.0,126458165406.0
2018-07-19,7378.2001953125,7494.4599609375,7295.4599609375,7466.85986328125,5111629824.0,128122730711.0
2018-07-20,7467.39990234375,7594.669921875,7323.259765625,7354.1298828125,4936869888.0,126202570251.0
2018-07-21,7352.72021484375,7437.64013671875,7262.41015625,7419.2900390625,3726609920.0,127333468174.0
2018-07-22,7417.7998046875,7537.9501953125,7383.81982421875,7418.490234375,3695460096.0,127336615249.0
2018-07-23,7414.7099609375,7771.5,7409.10009765625,7711.10986328125,5132480000.0,132375368459.0
2018-07-24,7716.509765625,8424.26953125,7705.5,8424.26953125,7277689856.0,144634918474.0
2018-07-25,8379.66015625,8416.8701171875,8086.35986328125,8181.39013671875,5845400064.0,140482950401.0
2018-07-26,8176.85009765625,8290.330078125,7878.7099609375,7951.580078125,4899089920.0,136553079708.0
2018-07-27,7950.39990234375,8262.66015625,7839.759765625,8165.009765625,5195879936.0,140235573607.0
2018-07-28,8169.06005859375,8222.849609375,8110.77001953125,8192.150390625,3988750080.0,140716560550.0
2018-07-29,8205.8203125,8272.259765625,8141.18017578125,8218.4599609375,4107190016.0,141185844808.0
2018-07-30,8221.58,8235.5,7917.5,8180.48,5551400000.0,140547190784.0
2018-07-31,8181.2,8181.53,7696.93,7780.44,5287530000.0,133688476220.0
2018-08-01,7769.04,7769.04,7504.95,7624.91,4797620000.0,131030166771.0
2018-08-02,7634.19,7712.77,7523.44,7567.15,4214110000.0,130052066760.0
2018-08-03,7562.14,7562.14,7328.65,7434.39,4627150000.0,127785826655.0
2018-08-04,7438.67,7497.49,6984.07,7032.85,4268390000.0,120899698889.0
2018-08-05,7031.08,7102.77,6940.7,7068.48,3679110000.0,121526079384.0
2018-08-06,7062.94,7166.55,6890.54,6951.8,3925900000.0,119531508535.0
2018-08-07,6958.32,7146.56,6748.24,6753.12,4682800000.0,116128339800.0
2018-08-08,6746.85,6746.85,6226.22,6305.8,5064430000.0,108448409560.0
2018-08-09,6305.56,6625.73,6249.07,6568.23,4267040000.0,112973963230.0
2018-08-10,6571.42,6591.26,6124.52,6184.71,4528680000.0,106390927598.0
2018-08-11,6185.79,6455.74,6109.03,6295.73,4047850000.0,108314257212.0
2018-08-12,6283.65,6409.85,6237.5,6322.69,5665250000.0,108790259014.0
2018-08-13,6341.36,6537.05,6225.72,6297.57,4083980000.0,108369686635.0
2018-08-14,6287.66,6287.94,5971.05,6199.71,5301700000.0,106696389129.0
2018-08-15,6221.42,6588.49,6221.42,6308.52,4895450000.0,108581773101.0
2018-08-16,6294.23,6473.5,6276.41,6334.73,4328420000.0,109045250379.0
2018-08-17,6340.91,6582.5,6324.97,6580.63,4992990000.0,113290724406.0
2018-08-18,6583.43,6617.35,6353.73,6423.76,3984520000.0,110603014928.0
2018-08-19,6422.57,6537.98,6361.55,6506.07,3311170000.0,112031838393.0
2018-08-20,6500.51,6536.92,6297.93,6308.53,3665100000.0,108642191682.0
2018-08-21,6301.07,6500.87,6298.24,6488.76,3377180000.0,111758100192.0
2018-08-22,6486.25,6816.79,6310.11,6376.71,4668110000.0,109840902181.0
2018-08-23,6371.34,6546.54,6371.34,6534.88,3426180000.0,112577436411.0
2018-08-24,6551.52,6719.96,6498.64,6719.96,4097820000.0,115778358839.0
2018-08-25,6719.95,6789.63,6700.96,6763.19,3312600000.0,116534497933.0
2018-08-26,6754.64,6774.75,6620.75,6707.26,3295500000.0,115585205491.0
2018-08-27,6710.8,6884.64,6689.71,6884.64,4019000000.0,118657885712.0
2018-08-28,6891.08,7109.56,6882.34,7096.28,4659940000.0,122319195736.0
2018-08-29,7091.71,7113.3,6970.82,7047.16,4145880000.0,121484666374.0
2018-08-30,7043.76,7072.69,6834.69,6978.23,4463250000.0,120309828156.0
2018-08-31,6973.97,7057.17,6920.16,7037.58,4495650000.0,121346613238.0
2018-09-01,7044.81,7242.29,7038.05,7193.25,4116050000.0,124044625438.0
2018-09-02,7189.58,7306.31,7132.16,7272.72,4329540000.0,125427780027.0
2018-09-03,7279.03,7317.94,7208.15,7260.06,4087760000.0,125222785390.0
2018-09-04,7263.0,7388.26,7255.44,7361.66,4273640000.0,126986882925.0
2018-09-05,7361.46,7388.43,6792.83,6792.83,5800460000.0,117185657641.0
2018-09-06,6755.14,6755.14,6404.72,6529.17,5523470000.0,112649565532.0
2018-09-07,6528.92,6555.29,6396.87,6467.07,4264680000.0,111590424587.0
2018-09-08,6460.17,6534.25,6197.52,6225.98,3835060000.0,107442122871.0
2018-09-09,6223.38,6446.26,6201.22,6300.86,3671890000.0,108747090915.0
2018-09-10,6301.57,6374.98,6292.76,6329.7,3714100000.0,109255603474.0
2018-09-11,6331.88,6398.92,6260.21,6321.2,3849910000.0,109119948884.0
2018-09-12,6317.01,6363.87,6265.09,6351.8,4064230000.0,109661521297.0
2018-09-13,6354.24,6535.41,6354.24,6517.31,4210910000.0,112530970182.0
2018-09-14,6515.41,6596.1,6456.17,6512.71,4076220000.0,112462453186.0
2018-09-15,6509.4,6561.72,6493.55,6543.2,3216300000.0,113000324618.0
2018-09-16,6536.68,6544.33,6460.1,6517.18,3273730000.0,112562367224.0
2018-09-17,6514.06,6540.21,6257.52,6281.2,3910780000.0,108497127334.0
2018-09-18,6280.91,6384.18,6265.71,6371.3,4180090000.0,110064685348.0
2018-09-19,6371.85,6448.46,6208.34,6398.54,4431340000.0,110547735544.0
2018-09-20,6398.85,6529.26,6395.95,6519.67,4348110000.0,112653130183.0
2018-09-21,6513.87,6794.33,6496.36,6734.95,6531940000.0,116385068032.0
2018-09-22,6735.05,6814.56,6616.8,6721.98,4509660000.0,116173876360.0
2018-09-23,6715.32,6766.15,6679.42,6710.63,4197500000.0,115990387532.0
2018-09-24,6704.77,6713.56,6580.9,6595.41,4177310000.0,114011060309.0
2018-09-25,6603.64,6603.64,6381.86,6446.47,4726180000.0,111450035114.0
2018-09-26,6452.79,6585.91,6397.89,6495.0,4437300000.0,112300336125.0
2018-09-27,6495.29,6712.1,6464.95,6676.75,4606810000.0,115454861756.0
2018-09-28,6678.75,6785.03,6598.32,6644.13,5014430000.0,114903584220.0
2018-09-29,6643.1,6643.1,6511.65,6601.96,4363690000.0,114186839964.0
2018-09-30,6604.71,6643.78,6566.54,6625.56,4002280000.0,114608519470.0
2018-10-01,6619.85,6653.3,6549.08,6589.62,4000970000.0,113999846113.0
2018-10-02,6593.24,6611.84,6537.9,6556.1,3979260000.0,113431019760.0
2018-10-03,6553.86,6571.46,6454.03,6502.59,3887310000.0,112516993837.0
2018-10-04,6497.91,6603.31,6497.91,6576.69,3838410000.0,113811343543.0
2018-10-05,6574.15,6623.62,6557.41,6622.48,3671500000.0,114614764674.0
2018-10-06,6622.45,6628.54,6577.8,6588.31,3259740000.0,114033598927.0
2018-10-07,6590.68,6641.49,6557.04,6602.95,3306630000.0,114298880311.0
2018-10-08,6600.19,6675.06,6576.04,6652.23,3979460000.0,115162906843.0
2018-10-09,6653.08,6661.41,6606.94,6642.64,3580810000.0,115007759484.0
2018-10-10,6640.29,6640.29,6538.96,6585.53,3787650000.0,114030835912.0
2018-10-11,6586.74,6586.74,6243.74,6256.24,5181640000.0,108341572839.0
2018-10-12,6239.25,6328.5,6236.47,6274.58,3783500000.0,108669526315.0
2018-10-13,6278.08,6308.51,6259.81,6285.99,3064030000.0,108878136724.0
2018-10-14,6288.49,6363.21,6280.15,6290.93,3085320000.0,108972590373.0
2018-10-15,6292.64,6965.06,6258.68,6596.54,7370770000.0,114280022340.0
2018-10-16,6601.41,6673.59,6571.37,6596.11,4074800000.0,114283707152.0
2018-10-17,6590.52,6601.21,6517.45,6544.43,4088420000.0,113399343801.0
2018-10-18,6542.33,6567.54,6450.04,6476.71,3924080000.0,112237252159.0
2018-10-19,6478.07,6493.68,6445.31,6465.41,3578870000.0,112052990522.0
2018-10-20,6460.92,6497.72,6449.0,6489.19,3379130000.0,112476559221.0
2018-10-21,6490.09,6556.38,6476.0,6482.35,3253610000.0,112369106369.0
2018-10-22,6486.05,6543.8,6462.98,6487.16,3672860000.0,112465213723.0
2018-10-23,6472.36,6506.01,6451.27,6475.74,3716150000.0,112279779884.0
2018-10-24,6478.89,6521.99,6468.86,6495.84,3424670000.0,112637293966.0
2018-10-25,6484.65,6504.65,6447.03,6476.29,3230550000.0,112309554478.0
2018-10-26,6468.44,6498.29,6449.61,6474.75,3306050000.0,112294341019.0
2018-10-27,6480.84,6507.41,6453.53,6480.38,3393250000.0,112403001148.0
2018-10-28,6482.66,6502.28,6447.91,6486.39,3445190000.0,112518434372.0
2018-10-29,6492.35,6503.6,6306.99,6332.63,4199910000.0,109862898081.0
2018-10-30,6337.04,6364.99,6310.14,6334.27,3781100000.0,109903543419.0
2018-10-31,6336.99,6349.16,6316.88,6317.61,4191240000.0,109627117226.0
2018-11-01,6318.14,6547.14,6311.83,6377.78,3789400000.0,110683820788.0
2018-11-02,6378.92,6396.86,6327.38,6388.44,4234870000.0,110880236966.0
2018-11-03,6387.24,6400.07,6342.37,6361.26,3658640000.0,110421212888.0
2018-11-04,6365.47,6388.63,6294.57,6376.13,4390020000.0,110689215104.0
2018-11-05,6363.62,6480.59,6363.62,6419.66,4174800000.0,111456211022.0
2018-11-06,6433.38,6463.55,6408.16,6461.01,4700040000.0,112095603776.0
2018-11-07,6468.5,6552.16,6468.31,6530.14,4941260000.0,113395632954.68
2018-11-08,6522.27,6536.92,6438.53,6453.72,4665260000.0,112078367037.0
2018-11-09,6442.6,6456.46,6373.37,6385.62,4346820000.0,110905767441.0
2018-11-10,6386.13,6437.28,6385.31,6409.22,3705320000.0,111326145314.14
2018-11-11,6413.63,6423.25,6350.17,6411.27,3939060000.0,111373453740.24
2018-11-12,6411.76,6434.21,6360.47,6371.27,4295770000.0,110689666527.5
2018-11-13,6373.19,6395.27,6342.67,6359.49,4503800000.0,110494466204.13
2018-11-14,6351.24,6371.55,5544.09,5738.35,7398940000.0,99712077258.95
2018-11-15,5736.15,5774.82,5358.38,5648.03,7032140000.0,98151606540.75
2018-11-16,5645.32,5657.02,5498.94,5575.55,5279320000.0,96900828780.0
2018-11-17,5578.58,5578.58,5519.56,5554.33,4303150000.0,96542098113.96
2018-11-18,5559.74,5653.61,5559.74,5623.54,4159680000.0,97753714643.0
2018-11-19,5620.78,5620.78,4842.91,4871.49,7039560000.0,84688539692.25
2018-11-20,4863.93,4951.61,4272.11,4451.87,8428290000.0,77401044319.69
2018-11-21,4465.54,4675.73,4343.98,4602.17,6120120000.0,80020171046.79
2018-11-22,4611.57,4629.64,4365.64,4365.94,4569370000.0,75919439808.5
2018-11-23,4360.7,4396.42,4195.68,4347.11,4871490000.0,75598851166.0
2018-11-24,4347.69,4413.09,3795.16,3880.76,4679500000.0,67495633205.0
2018-11-25,3880.78,4120.87,3585.06,4009.97,6825640000.0,69749265801.14
2018-11-26,4015.07,4107.14,3643.92,3779.13,6476900000.0,65739289045.5
2018-11-27,3765.95,3862.96,3661.01,3820.72,5998720000.0,66468970322.0
2018-11-28,3822.47,4385.9,3822.47,4257.42,7280280000.0,74072560088.04
2018-11-29,4269.00439453125,4413.02046804,4145.76513671875,4278.84645524,6503347767.18922,74451016926.881
2018-11-30,4289.08896703,4322.97639207,3942.82208559,4017.26845712,6048016716.85497,69904637061.278
2018-12-01,4024.46424203,4309.37731216,3969.71064261,4214.67193177,5375314093.10145,73346194969.0855
2018-12-02,4200.73317961,4301.51941165,4110.97847302,4139.8780641,5262697895.12074,72050487506.1332
2018-12-03,4147.32376691,4155.97928378,3840.44626837,3894.1309069,5089570993.52304,67779050169.8008
2018-12-04,3886.2948763,4075.62765492,3832.74993843,3956.89386975,5028069239.31427,68878292607.5452
2018-12-05,3958.89472485,3969.53585216,3753.99482663,3753.99482663,5302481573.52231,65352496335.9036
2018-12-06,3754.07446712,3874.96603127,3521.10172384,3521.10172384,5878333109.02888,61303965507.8301
2018-12-07,3512.59040851,3512.59040851,3280.22875211,3419.93720035,6835615448.39682,59547645578.0206
2018-12-08,3421.9104035,3506.04339159,3350.65070337,3476.11471452,5305024497.06153,60531278391.8027
2018-12-09,3473.22762038,3685.30559965,3469.09435766,3614.23427278,4947372847.28064,62942160928.0342
2018-12-10,3612.04639531,3647.33258231,3470.14441964,3502.65599577,5020968740.04215,61004445982.3277
2018-12-11,3497.5547337,3513.18494093,3392.2500529,3424.58807495,4696765187.87625,59650201102.151
2018-12-12,3421.4583733,3534.22857953,3413.48135271,3486.95014412,4139364828.95223,60741625425.5272
2018-12-13,3487.87935755,3489.73939494,3298.13196161,3313.67725772,4343372456.24872,57728688215.976
2018-12-14,3311.75191371,3329.55602092,3206.54229103,3242.48476281,4372763663.29151,56494379457.2721
2018-12-15,3243.99754038,3275.37782696,3191.30356157,3236.76164502,3551763561.38039,56400691424.6544
2018-12-16,3236.2747733,3305.75310795,3233.81979097,3252.83902595,3744248994.37924,56685436643.7664
2018-12-17,3253.12299273,3597.9178885,3253.12299273,3545.86476058,5409247918.11952,61798926686.5305
2018-12-18,3544.76156472,3701.34942887,3487.16920219,3696.05912776,5911325472.51183,64422587801.2914
2018-12-19,3706.82484989,3949.32295089,3687.23002226,3745.95076478,6810689118.77968,65299132785.3376
2018-12-20,3742.19518335,4191.22870639,3728.97463571,4134.44120304,8927129279.04703,72078243770.6126
2018-12-21,4133.703587,4198.42957996,3850.94616856,3896.54371704,7206015706.47559,67937650255.418
2018-12-22,3898.08367671,4014.18251388,3855.73893391,4014.18251388,5605823232.54427,69997508294.9082
2018-12-23,4020.99467354,4085.72358463,3976.4057328,3998.98034184,6151275489.92045,69741217416.6041
2018-12-24,4000.33178206,4271.79245,4000.33178206,4078.59919478,7240968501.10825,71137548588.8249
2018-12-25,4081.03047102,4089.56159334,3760.02039224,3815.49060966,6158207293.44091,66556033171.8177
2018-12-26,3819.66669066,3893.35973112,3769.86381605,3857.29751969,5326547918.2356,67292819464.6361
2018-12-27,3854.68857317,3874.41687968,3645.44843766,3654.83353854,5130222366.47092,63768757100.9022
2018-12-28,3653.13192864,3956.13609361,3642.63210325,3923.91859424,5631554348.35522,68471837968.722
2018-12-29,3932.49180904,3963.75880829,3820.40868219,3820.40868219,4991655917.4825,66672244158.107
2018-12-30,3822.38483485,3901.9090157,3797.21912198,3865.95257679,4770578574.97409,67475512827.3938
2018-12-31,3866.83899926,3868.74298842,3725.86749335,3742.70033544,4661840806.32313,65331499157.744
2019-01-01,3746.71338747,3850.91376479,3707.23130258,3843.51996727,4324200990.19464,67098634180.6128
2019-01-02,3849.21640853,3947.9812729,3817.40949569,3943.40933686,5244856835.70851,68849856731.6738
2019-01-03,3931.04863841,3935.68513083,3826.22287069,3836.74131867,4530215218.84018,66994920902.7202
2019-01-04,3832.03996811,3865.93453193,3783.8536653,3857.71761887,4847965467.09122,67368333500.343
2019-01-05,3851.97396457,3904.90309592,3836.90012599,3845.19446017,5137609823.75761,67157570935.0686
2019-01-06,3836.51915828,4093.29744447,3826.51306238,4076.63268458,5597027439.59745,71206795852.7853
2019-01-07,4078.58505461,4092.61343706,4020.89395079,4025.24828708,5228625637.09382,70316305580.3226
2019-01-08,4028.47207166,4109.02106516,3996.95525626,4030.84799935,5306593305.06723,70422743854.2439
2019-01-09,4031.55201569,4068.40358144,4022.66280883,4035.29636921,5115905224.62691,70508733459.2063
2019-01-10,4034.41144545,4064.06655088,3659.17453883,3678.92468128,6874143795.71863,64288932886.0169
2019-01-11,3674.01543102,3713.88184691,3653.06980474,3687.3654818,5538712864.65637,64443301116.571
2019-01-12,3686.97309735,3698.9783488,3653.81085703,3661.30098975,4778170882.56059,63994140881.8701
2019-01-13,3658.86811698,3674.75998688,3544.92722821,3552.95306759,4681302465.81578,62106461671.3502
2019-01-14,3557.31113168,3727.83629128,3552.28515158,3706.05222041,5651384489.83351,64789619995.0563
2019-01-15,3704.21630768,3720.15341533,3619.94912664,3630.67522467,5537192301.96239,63477817959.3241
2019-01-16,3631.5098712,3685.77705953,3624.67338834,3655.00688578,5394457144.65099,63909348775.7898
2019-01-17,3651.87098588,3680.13601133,3621.96099215,3678.56397636,5464420383.38187,64327048254.6073
2019-01-18,3677.99058389,3682.52000204,3637.08086521,3657.83943502,5002961726.8303,63970991867.2934
2019-01-19,3652.37783507,3758.53352345,3652.37783507,3728.56836493,5955691379.94133,65214103658.5829
2019-01-20,3725.44612463,3743.38797121,3583.01948596,3601.0135915,5582489559.53197,62990143284.0983
2019-01-21,3600.37273885,3608.84084892,3558.53714829,3576.03243928,5004347059.44597,62559869611.6414
2019-01-22,3575.08123989,3620.74655094,3539.72132372,3604.57705248,5313623556.00702,63065139423.6322
2019-01-23,3605.55702187,3623.06775216,3565.31403323,3585.12306636,5433755648.65326,62731361271.6475
2019-01-24,3584.5003014,3616.08741447,3569.09284671,3600.86550122,5262869046.43655,63014066011.6996
2019-01-25,3607.3903841,3612.92766233,3575.59733314,3599.7658879,5265847538.53257,63000985907.6837
2019-01-26,3599.7153629,3654.93319305,3593.34583728,3602.46043861,5098183234.66414,63054898963.1367
2019-01-27,3604.68726747,3612.67142766,3567.24575778,3583.96576317,5570752966.31456,62737274092.7359
2019-01-28,3584.28327917,3586.75087826,3439.23300929,3470.45054223,6908930483.46637,60756570313.9757
2019-01-29,3468.87015541,3476.06536415,3400.81972619,3448.11702209,5897159492.96958,60371874098.8161
2019-01-30,3443.89706175,3495.1748876,3429.38794807,3486.18175093,5955112626.75721,61044262622.3971
2019-01-31,3485.40928952,3504.80488538,3447.91581548,3457.79274724,5831198270.86504,60553903927.4911
2019-02-01,3460.54712403,3501.95413455,3431.59149165,3487.94538683,5422926707.35329,61088747491.2873
2019-02-02,3484.62588008,3523.28733174,3467.57468262,3521.06078726,5071623600.96582,61675119055.415
2019-02-03,3516.13956776,3521.38822007,3447.92431416,3464.01332586,5043937583.94819,60681847607.5771
2019-02-04,3467.2116661,3476.22377768,3442.5869204,3459.15414635,5332718886.30653,60603083461.2471
2019-02-05,3454.9508136,3478.14811641,3451.93695191,3466.35743916,5227549544.8948,60735563489.7233
2019-02-06,3469.09170088,3469.09170088,3398.56538208,3413.7677183,5482196037.61486,59821158611.6301
2019-02-07,3414.92953864,3427.94560955,3394.21860755,3399.47164359,5004962682.80801,59578075990.9339
2019-02-08,3401.37643333,3695.61397521,3391.02375248,3666.78035061,7735623101.05035,64270269952.7511
2019-02-09,3671.58595682,3679.94151048,3646.55933455,3671.20370545,6158833644.65178,64354732475.0563
2019-02-10,3673.20153682,3695.03601276,3640.97995463,3690.18824383,6282256902.9225,64694025950.728
2019-02-11,3695.61303928,3695.61303928,3642.28773261,3648.43062774,6277056433.57185,63968390249.9939
2019-02-12,3642.75185939,3668.58683348,3618.55692543,3653.52864497,6480384531.73272,64063755249.7315
2019-02-13,3653.60399078,3669.74651062,3617.2464285,3632.07060268,6438903822.53137,63694394519.3354
2019-02-14,3631.17019256,3646.25659694,3607.69780014,3616.88097021,6271044417.92334,63434486051.9796
2019-02-15,3617.36836687,3647.7950639,3608.20643294,3620.81075285,6091952230.58605,63509111125.2578
2019-02-16,3615.27026725,3652.84126709,3615.27026725,3629.78749138,5934744051.69985,63673369195.0388
2019-02-17,3633.35947964,3680.53728847,3619.18213016,3673.83629289,7039512502.6247,64453368778.9611
2019-02-18,3671.36998898,3936.66500089,3669.98232379,3915.71447331,9908216640.36486,68704389994.3763
2019-02-19,3911.66152075,4010.87942178,3908.15296756,3947.09440657,9933626654.81582,69262673238.0216
2019-02-20,3946.68498546,4000.48629461,3926.24692473,3999.82050882,8693373948.00982,70194350041.973
2019-02-21,4000.25678662,4010.009483,3940.10818712,3954.1182433,7775128102.44287,69398333876.334
2019-02-22,3952.4063737,4006.53838667,3950.81642747,4005.52660406,7826525254.37879,70308555856.5589
2019-02-23,3998.91627262,4166.28616128,3968.72669838,4142.52692999,8922258315.77183,72720867208.2186
2019-02-24,4145.45786231,4210.64175454,3793.70900544,3810.42743065,10794227451.2229,66897483404.1494
2019-02-25,3807.00244566,3913.70726513,3807.00244566,3882.69629339,9318796066.6747,68173204650.9558
2019-02-26,3878.6973183,3891.57896247,3837.98643789,3854.35793575,7931218996.38403,67683296223.3571
2019-02-27,3857.47978186,3888.80258758,3787.05877702,3851.04747978,8301309684.13533,67631949500.0921
2019-02-28,3848.2620255,3906.0584282,3845.82138085,3854.78528208,8399767798.45704,67704774107.0288
2019-03-01,3853.75713203,3907.79548566,3851.69234979,3859.58375221,7661247975.11185,67796965743.3518
2019-03-02,3855.31822217,3874.60748448,3832.12797211,3864.41510673,7578786075.61039,67888255370.8382
2019-03-03,3862.26616642,3875.48371414,3836.90573367,3847.17569934,7253558152.32178,67592376373.1992
2019-03-04,3845.09155774,3867.38181147,3733.74966077,3761.55701842,9029175787.94408,66094551587.193
2019-03-05,3759.83244114,3903.91675352,3745.18318172,3896.37502308,10174126414.5332,68470655399.5828
2019-03-06,3897.08106256,3919.51051824,3871.46059394,3903.9425832,9175291528.51699,68609885775.7594
2019-03-07,3903.3847998,3939.37339556,3894.11295638,3911.4842891,9584165518.67529,68749421310.5083
2019-03-08,3913.22593587,3950.43223806,3875.22842393,3901.13162355,10638638944.001,68574579320.2148
2019-03-09,3894.55252613,3987.23778458,3892.39046739,3963.31374243,10796103518.2198,69674508654.6229
2019-03-10,3966.1742332,3966.1742332,3924.38105934,3951.59982769,9713267606.58481,69475297369.7211
2019-03-11,3953.74017402,3966.38473672,3889.23913266,3905.22731979,10125901902.7266,68666928025.4743
2019-03-12,3903.75829416,3926.88908293,3863.55909997,3909.15620907,9809887079.43689,68743000581.0221
2019-03-13,3913.047443,3926.59772853,3891.90419153,3906.71716859,9469184841.22373,68706700381.1646
2019-03-14,3905.57699911,3946.50428698,3901.2968769,3924.369118,10480789569.5861,69024696307.424
2019-03-15,3926.66323109,3968.54286634,3914.01535654,3960.91118728,9394210604.85752,69675002376.5269
2019-03-16,3963.90011952,4077.03628216,3961.6575267,4048.72590374,9856166973.20956,71227967573.2899
2019-03-17,4047.71957111,4054.12201368,4006.41114819,4025.22897966,8221625399.65813,70821939585.3756
2019-03-18,4029.96845808,4071.55673145,4009.11722623,4032.50738522,9646954186.20681,70958165406.797
2019-03-19,4032.69200717,4082.21601126,4023.81254521,4071.19020004,9344919956.26907,71647703827.7263
2019-03-20,4070.7940175,4089.46189246,4031.11074047,4087.47629856,10175916388.2762,71942444088.065
2019-03-21,4083.95389256,4097.35995254,4005.15127452,4029.32690706,10831212661.6887,70926226881.5237
2019-03-22,4028.51456305,4053.90667736,4021.54243412,4023.96816173,9252935969.11583,70840048102.3798
2019-03-23,4022.71330744,4049.88248617,4015.96469723,4035.82635079,9578850549.20952,71056017909.8302
2019-03-24,4035.16354472,4040.69962534,4006.19284731,4022.1682822,9144851064.99816,70823042992.427
2019-03-25,4024.11267975,4038.84089385,3934.03136241,3963.07065416,10359818882.7206,69789872373.2903
2019-03-26,3969.22885592,3985.08080287,3944.75317214,3985.08080287,10707678814.874,70184147202.9256
2019-03-27,3984.24481868,4087.06622992,3977.81046621,4087.06622992,10897131934.1801,71987847570.6632
2019-03-28,4087.584591,4094.90217427,4040.26644055,4069.10714977,9353915899.01829,71678998915.3443
2019-03-29,4068.29989093,4113.50083216,4034.09716136,4098.37454059,10918665556.7509,72202088875.2092
2019-03-30,4092.13616358,4296.8066502,4053.90965067,4106.66008466,9732688060.4259,72355190645.0434
2019-03-31,4105.45617673,4113.02361297,4094.10084931,4105.40429618,9045122442.86547,72339379035.9471
2019-04-01,4105.36242087,4164.95332383,4096.90125463,4158.18307045,10157794170.601,73269368747.441
2019-04-02,4156.91964324,4905.95443266,4155.31667828,4879.87782845,21315047816.2034,85986009273.1489
2019-04-03,4879.95813337,5307.00360895,4876.62131112,4973.02181522,22899891582.3906,87655288144.6018
2019-04-04,4971.30774104,5063.1597258,4836.79382246,4922.79878778,18251810239.6095,86778727821.0768
2019-04-05,4922.80611783,5053.50997402,4919.49163361,5036.68110011,16837325387.2428,88796118649.975
2019-04-06,5036.79302365,5205.82193076,4992.22200103,5059.81718799,16929795193.6879,89212733449.5707
2019-04-07,5062.79376134,5235.1864351,5050.41230153,5198.89699014,16655416140.2699,91674230185.9347
2019-04-08,5199.83537777,5318.83648777,5148.21181354,5289.77104039,17154113634.3214,93286365973.0142
2019-04-09,5289.91798137,5289.91798137,5167.41905834,5204.95837847,14722104361.4039,91799330425.2375
2019-04-10,5204.10530845,5421.65146794,5193.38250879,5324.5518687,15504590933.2653,93918439274.0321
2019-04-11,5325.08155529,5354.22546556,5017.29640976,5064.48767243,16555616019.1146,89341168456.888
2019-04-12,5061.20088735,5103.27440858,4955.85259984,5089.53891201,13675206312.4982,89792633045.0218
2019-04-13,5088.84997329,5127.12209428,5061.58936959,5096.58656276,10823289598.3117,89925574874.6422
2019-04-14,5095.75863359,5184.01606396,5053.56858614,5167.72236684,10391952498.0296,91188595340.7853
2019-04-15,5167.32198286,5196.60679923,5024.06937381,5067.10847228,12290155060.9227,89422237602.9984
2019-04-16,5066.57760057,5238.9452381,5055.19496077,5235.55941893,11618660197.331,92404613297.4486
2019-04-17,5236.13523984,5274.27555335,5219.20559934,5251.93818854,12438480676.6085,92702617458.1931
2019-04-18,5251.48069196,5319.98611387,5250.50665911,5298.38569881,13256489918.0909,93532402741.0929
2019-04-19,5298.15452927,5336.68000293,5233.33520521,5303.81261613,13780238655.1805,93638345002.2649
2019-04-20,5304.1605399,5358.49049306,5295.87771212,5337.8861323,13169647522.1762,94248717443.8952
2019-04-21,5335.87896599,5359.92503038,5257.33953186,5314.5314532,13731844222.8199,93847052256.1912
2019-04-22,5312.49464201,5422.68742206,5280.27672867,5399.36541009,14601631647.9961,95354207775.9268
2019-04-23,5399.36570489,5633.80205461,5389.40888788,5572.36206051,15867308107.9804,98417387004.1095
2019-04-24,5571.50817669,5642.04459312,5418.26332858,5464.86664182,17048033399.0899,96530038144.448
2019-04-25,5466.52427676,5542.23830474,5181.33901806,5210.51555862,15330283408.0494,92046492863.6906
2019-04-26,5210.30491981,5383.63441532,5177.36851375,5279.34821147,16812108039.6273,93272287959.7983
